entry_date,exit_date,trade_type,entry_spot,exit_spot,strike,entry_premium,exit_premium,quantity,pnl,strategy
2021-05-20 03:45:00,2021-05-21 03:45:00,BUY_CE,49564.859375,50540.48046875,49600,178.34,907.41,20,14501.36,Max Pain Magnet
2021-05-21 03:45:00,2021-05-24 03:45:00,BUY_CE,50540.48046875,50651.8984375,50500,169.69,220.98,20,945.79,Max Pain Magnet
2021-05-24 03:45:00,2021-05-28 03:45:00,BUY_CE,50651.8984375,51422.87890625,50700,405.97,699.54,20,5791.35,Max Pain Magnet
2021-05-28 03:45:00,2021-05-31 03:45:00,BUY_PE,51422.87890625,51937.44140625,51400,122.36,10.62,20,-2314.75,Max Pain Magnet
2021-06-03 03:45:00,2021-06-04 03:45:00,BUY_PE,52232.4296875,52100.05078125,52200,139.87,155.62,20,235.05,Max Pain Magnet
2021-06-07 03:45:00,2021-06-10 03:45:00,BUY_PE,52328.51171875,52300.46875,52300,289.61,128.89,20,-3294.38,Max Pain Magnet
2021-06-10 03:45:00,2021-06-11 03:45:00,BUY_PE,52300.46875,52474.76171875,52300,141.58,39.91,20,-2113.41,Max Pain Magnet
2021-06-11 03:45:00,2021-06-14 03:45:00,BUY_PE,52474.76171875,52551.53125,52500,114.13,69.57,20,-971.14,Max Pain Magnet
2021-06-14 03:45:00,2021-06-16 03:45:00,BUY_CE,52551.53125,52501.98046875,52600,258.74,141.06,20,-2433.6,Max Pain Magnet
2021-06-16 03:45:00,2021-06-17 03:45:00,BUY_CE,52501.98046875,52323.328125,52500,185.48,56.34,20,-2662.81,Max Pain Magnet
2021-06-17 03:45:00,2021-06-18 03:45:00,BUY_PE,52323.328125,52344.44921875,52300,103.14,42.71,20,-1288.66,Max Pain Magnet
2021-06-18 03:45:00,2021-06-21 03:45:00,BUY_PE,52344.44921875,52574.4609375,52300,41.48,3.2,20,-845.57,Max Pain Magnet
2021-06-21 03:45:00,2021-06-23 03:45:00,BUY_CE,52574.4609375,52306.078125,52600,186.61,38.65,20,-3039.17,Max Pain Magnet
