entry_date,exit_date,trade_type,entry_spot,exit_spot,strike,entry_premium,exit_premium,quantity,pnl,strategy
2025-09-15 03:45:00,2025-09-16 03:45:00,BUY_CE,81785.7421875,82380.6875,81800,347.14,658.27,20,6142.61,VWAP Bounce
2025-10-01 03:45:00,2025-10-03 03:45:00,BUY_CE,80983.3125,81207.171875,81000,212.79,231.18,20,287.78,VWAP Bounce
2025-10-13 03:45:00,2025-10-14 03:45:00,BUY_CE,82327.046875,82029.9765625,82300,359.42,182.54,20,-3617.69,VWAP Bounce
2025-10-14 03:45:00,2025-10-15 03:45:00,BUY_PE,82029.9765625,82605.4296875,82000,239.64,40.95,20,-4053.82,VWAP Bounce
2025-10-27 03:45:00,2025-10-28 03:45:00,BUY_CE,84778.84375,84628.15625,84800,341.01,191.0,20,-3080.12,VWAP Bounce
2025-10-28 03:45:00,2025-10-29 03:45:00,BUY_CE,84628.15625,84997.1328125,84600,283.18,456.51,20,3386.65,VWAP Bounce
2025-10-30 03:45:00,2025-10-31 03:45:00,BUY_PE,84404.4609375,83938.7109375,84400,142.51,439.66,20,5863.07,VWAP Bounce
2025-11-10 03:45:00,2025-11-12 03:45:00,BUY_CE,83535.3515625,84466.5078125,83500,362.23,963.3,20,11941.43,VWAP Bounce
2025-11-18 03:45:00,2025-11-19 03:45:00,BUY_CE,84673.0234375,85186.46875,84700,254.21,528.62,20,5408.2,VWAP Bounce
2025-12-01 03:45:00,2025-12-02 03:45:00,BUY_CE,85641.8984375,85138.2734375,85600,352.84,119.65,20,-4743.77,VWAP Bounce
